flight_id,airline,origin,destination,departure_delay,arrival_delay,distance,date
2867,IndiGo,Hyderabad,Kolkata,18,19,608,2023-11-16
2868,IndiGo,Pune,Hyderabad,5,5,1226,2023-06-18
2869,IndiGo,Mumbai,Delhi,14,23,706,2023-06-05
2870,IndiGo,Hyderabad,Delhi,4,6,559,2023-08-14
2871,IndiGo,Pune,Bangalore,12,10,1498,2023-07-08
2872,IndiGo,Bangalore,Chennai,10,5,657,2023-12-01
2873,IndiGo,Mumbai,Ahmedabad,-4,-1,1517,2023-03-17
2874,IndiGo,Bangalore,Ahmedabad,6,9,479,2023-03-12
2875,IndiGo,Ahmedabad,Bangalore,9,7,610,2023-01-10
2876,IndiGo,Ahmedabad,Delhi,9,5,467,2023-10-07
2877,IndiGo,Hyderabad,Delhi,21,17,471,2023-05-13
2878,IndiGo,Bangalore,Pune,8,5,1141,2023-08-20
2879,IndiGo,Ahmedabad,Bangalore,14,14,1167,2023-04-17
2880,IndiGo,Mumbai,Kolkata,5,11,1202,2023-02-20
2881,IndiGo,Pune,Mumbai,10,14,1306,2023-05-14
2882,IndiGo,Mumbai,Chennai,2,-3,1833,2023-03-08
2883,IndiGo,Pune,Kolkata,10,10,1424,2023-09-16
2884,IndiGo,Hyderabad,Ahmedabad,15,16,479,2023-11-28
2885,IndiGo,Bangalore,Mumbai,11,5,1386,2023-04-15
2886,IndiGo,Kolkata,Ahmedabad,25,26,436,2023-03-29
2887,IndiGo,Delhi,Chennai,15,13,1659,2023-01-31
2888,IndiGo,Kolkata,Pune,12,8,844,2023-11-29
2889,IndiGo,Delhi,Chennai,13,13,885,2023-06-22
2890,IndiGo,Delhi,Mumbai,10,15,1181,2023-11-06
2891,IndiGo,Delhi,Hyderabad,0,-1,871,2023-05-13
2892,IndiGo,Ahmedabad,Kolkata,13,25,586,2023-08-05
2893,IndiGo,Hyderabad,Mumbai,8,12,1879,2023-07-19
2894,IndiGo,Pune,Hyderabad,9,20,1734,2023-12-24
2895,IndiGo,Chennai,Ahmedabad,-3,-1,490,2023-04-30
2896,IndiGo,Hyderabad,Bangalore,-3,-5,1772,2023-10-29
2897,IndiGo,Ahmedabad,Delhi,12,14,882,2023-05-07
2898,IndiGo,Ahmedabad,Delhi,7,8,661,2023-06-01
2899,IndiGo,Chennai,Hyderabad,34,34,1809,2023-02-03
2900,IndiGo,Kolkata,Bangalore,14,13,790,2023-04-25
2901,IndiGo,Mumbai,Bangalore,12,12,788,2023-12-15
2902,IndiGo,Chennai,Delhi,6,17,863,2023-11-09
2903,IndiGo,Kolkata,Hyderabad,19,21,1015,2023-10-11
2904,IndiGo,Kolkata,Ahmedabad,-5,-5,1299,2023-02-20
2905,IndiGo,Chennai,Delhi,31,31,1798,2023-12-27
2906,IndiGo,Ahmedabad,Hyderabad,18,27,688,2023-11-30
2907,IndiGo,Bangalore,Pune,11,9,442,2023-05-01
2908,IndiGo,Ahmedabad,Delhi,-5,-4,605,2023-08-12
2909,IndiGo,Pune,Hyderabad,3,5,1196,2023-07-02
2910,IndiGo,Pune,Kolkata,0,0,1367,2023-08-02
2911,IndiGo,Pune,Kolkata,10,13,1974,2023-05-04
2912,IndiGo,Kolkata,Mumbai,1,8,1103,2023-07-03
2913,IndiGo,Ahmedabad,Chennai,5,-1,1352,2023-11-08
2914,IndiGo,Delhi,Ahmedabad,9,11,1170,2023-09-15
2915,IndiGo,Hyderabad,Bangalore,11,19,540,2023-08-20
2916,IndiGo,Bangalore,Hyderabad,8,9,562,2023-04-22
2917,IndiGo,Kolkata,Mumbai,1,7,1973,2023-01-05
2918,IndiGo,Kolkata,Hyderabad,11,11,1809,2023-07-04
2919,IndiGo,Delhi,Pune,-5,4,1916,2023-03-13
2920,IndiGo,Chennai,Delhi,0,0,1834,2023-06-04
2921,IndiGo,Bangalore,Ahmedabad,12,9,1545,2023-08-22
2922,IndiGo,Kolkata,Hyderabad,-1,-5,1791,2023-03-15
2923,IndiGo,Mumbai,Pune,15,15,1360,2023-05-29
2924,IndiGo,Hyderabad,Bangalore,33,31,1116,2023-04-02
2925,IndiGo,Mumbai,Bangalore,2,2,1355,2023-06-08
2926,IndiGo,Hyderabad,Kolkata,11,11,915,2023-02-27
2927,IndiGo,Kolkata,Delhi,14,12,498,2023-03-24
2928,IndiGo,Mumbai,Pune,-1,-5,1581,2023-05-14
2929,IndiGo,Kolkata,Mumbai,-5,-5,657,2023-07-20
2930,IndiGo,Bangalore,Chennai,7,6,1696,2023-09-11
2931,IndiGo,Mumbai,Ahmedabad,19,27,558,2023-06-27
2932,IndiGo,Pune,Chennai,7,1,1814,2023-11-17
2933,IndiGo,Hyderabad,Ahmedabad,5,5,925,2023-12-15
2934,IndiGo,Pune,Kolkata,4,3,1602,2023-01-26
2935,IndiGo,Delhi,Mumbai,4,4,595,2023-05-06
2936,IndiGo,Ahmedabad,Mumbai,4,7,1839,2023-10-15
2937,IndiGo,Mumbai,Kolkata,12,10,1287,2023-01-05
2938,IndiGo,Ahmedabad,Mumbai,20,18,1940,2023-10-26
2939,IndiGo,Pune,Ahmedabad,-2,1,763,2023-12-06
2940,IndiGo,Mumbai,Hyderabad,3,6,1557,2023-05-25
2941,IndiGo,Chennai,Kolkata,-5,-1,799,2023-01-18
2942,IndiGo,Delhi,Bangalore,15,10,1730,2023-08-17
2943,IndiGo,Pune,Hyderabad,-1,9,1188,2023-12-25
2944,IndiGo,Hyderabad,Bangalore,4,2,1137,2023-02-22
2945,IndiGo,Delhi,Bangalore,-5,-5,752,2023-01-22
2946,IndiGo,Kolkata,Ahmedabad,8,13,937,2023-10-12
2947,IndiGo,Delhi,Bangalore,-1,-5,1754,2023-11-09
2948,IndiGo,Chennai,Ahmedabad,13,20,828,2023-05-29
2949,IndiGo,Chennai,Ahmedabad,-2,5,918,2023-04-28
2950,IndiGo,Chennai,Hyderabad,10,17,1142,2023-04-20
2951,IndiGo,Bangalore,Mumbai,9,-1,1191,2023-06-08
2952,IndiGo,Kolkata,Hyderabad,8,15,933,2023-05-05
2953,IndiGo,Bangalore,Ahmedabad,2,2,715,2023-11-10
2954,IndiGo,Kolkata,Bangalore,8,-4,628,2023-12-09
2955,IndiGo,Kolkata,Hyderabad,23,21,611,2023-03-28
2956,IndiGo,Ahmedabad,Hyderabad,14,15,1118,2023-11-17
2957,IndiGo,Bangalore,Pune,20,24,1729,2023-08-17
2958,IndiGo,Chennai,Bangalore,8,6,1429,2023-07-08
2959,IndiGo,Hyderabad,Mumbai,16,9,1027,2023-06-07
2960,IndiGo,Kolkata,Pune,15,12,1410,2023-10-30
2961,IndiGo,Mumbai,Hyderabad,20,22,847,2023-12-24
2962,IndiGo,Mumbai,Kolkata,15,17,559,2023-04-22
2963,IndiGo,Mumbai,Chennai,-4,-5,1836,2023-11-14
2964,IndiGo,Mumbai,Hyderabad,15,17,1805,2023-05-16
2965,IndiGo,Pune,Bangalore,19,23,1832,2023-09-17
2966,IndiGo,Mumbai,Delhi,2,1,505,2023-01-25
2967,IndiGo,Ahmedabad,Bangalore,10,1,1271,2023-11-08
2968,IndiGo,Chennai,Kolkata,23,27,1043,2023-03-06
2969,IndiGo,Chennai,Bangalore,19,14,1209,2023-05-05
2970,IndiGo,Delhi,Bangalore,19,32,1354,2023-03-13
2971,IndiGo,Chennai,Pune,0,5,1051,2023-12-12
2972,IndiGo,Pune,Ahmedabad,10,5,980,2023-12-17
2973,IndiGo,Mumbai,Delhi,13,19,1081,2023-09-17
2974,IndiGo,Mumbai,Delhi,5,12,1139,2023-02-09
2975,IndiGo,Bangalore,Hyderabad,-3,-5,1736,2023-04-13
2976,IndiGo,Delhi,Chennai,11,13,1846,2023-12-05
2977,IndiGo,Chennai,Mumbai,4,10,1290,2023-11-05
2978,IndiGo,Delhi,Mumbai,14,20,1107,2023-02-12
2979,IndiGo,Delhi,Ahmedabad,9,14,1837,2023-12-22
2980,IndiGo,Chennai,Ahmedabad,6,18,629,2023-06-17
2981,IndiGo,Kolkata,Ahmedabad,3,15,1097,2023-10-16
2982,IndiGo,Delhi,Bangalore,10,6,1680,2023-06-07
2983,IndiGo,Chennai,Bangalore,20,22,1201,2023-09-13
2984,IndiGo,Mumbai,Hyderabad,16,24,1830,2023-09-02
2985,IndiGo,Ahmedabad,Pune,12,12,1069,2023-11-25
2986,IndiGo,Hyderabad,Delhi,17,19,1458,2023-07-31
2987,IndiGo,Kolkata,Mumbai,15,7,1329,2023-02-01
2988,IndiGo,Hyderabad,Bangalore,13,12,704,2023-02-27
2989,IndiGo,Ahmedabad,Pune,23,28,1900,2023-05-03
2990,IndiGo,Mumbai,Ahmedabad,11,15,1751,2023-08-21
2991,IndiGo,Bangalore,Ahmedabad,2,12,1940,2023-11-30
2992,IndiGo,Chennai,Hyderabad,25,28,1813,2023-07-01
2993,IndiGo,Chennai,Kolkata,22,22,983,2023-01-18
2994,IndiGo,Delhi,Mumbai,3,5,549,2023-01-23
2995,IndiGo,Pune,Hyderabad,13,13,1808,2023-07-23
2996,IndiGo,Bangalore,Mumbai,14,17,1402,2023-07-17
2997,IndiGo,Chennai,Kolkata,2,6,771,2023-10-08
2998,IndiGo,Ahmedabad,Mumbai,16,18,1826,2023-11-10
2999,IndiGo,Mumbai,Hyderabad,19,15,1390,2023-08-07
3000,IndiGo,Hyderabad,Ahmedabad,13,10,436,2023-02-07
3001,IndiGo,Hyderabad,Ahmedabad,1,0,1363,2023-06-08
3002,IndiGo,Hyderabad,Pune,2,2,1256,2023-08-22
3003,IndiGo,Delhi,Chennai,8,14,1080,2023-10-25
3004,IndiGo,Mumbai,Kolkata,7,2,512,2023-01-05
3005,IndiGo,Chennai,Kolkata,19,17,719,2023-07-03
3006,IndiGo,Chennai,Delhi,9,13,1840,2023-03-04
3007,IndiGo,Mumbai,Bangalore,11,18,1307,2023-01-28
3008,IndiGo,Bangalore,Chennai,13,11,865,2023-03-04
3009,IndiGo,Kolkata,Chennai,27,29,646,2023-08-04
3010,IndiGo,Kolkata,Pune,8,14,506,2023-04-24
3011,IndiGo,Chennai,Hyderabad,11,14,1406,2023-10-17
3012,IndiGo,Mumbai,Chennai,29,29,1108,2023-04-28
3013,IndiGo,Pune,Delhi,7,9,666,2023-07-27
3014,IndiGo,Chennai,Hyderabad,18,13,931,2023-10-13
3015,IndiGo,Mumbai,Pune,-5,-5,1167,2023-12-09
3016,IndiGo,Bangalore,Hyderabad,-3,-3,1330,2023-07-16
3017,IndiGo,Delhi,Ahmedabad,14,12,1668,2023-07-27
3018,IndiGo,Bangalore,Chennai,-1,1,556,2023-09-11
3019,IndiGo,Mumbai,Bangalore,16,10,438,2023-07-11
3020,IndiGo,Pune,Hyderabad,16,22,1629,2023-08-06
3021,IndiGo,Chennai,Hyderabad,17,25,1537,2023-02-04
3022,IndiGo,Ahmedabad,Kolkata,27,27,667,2023-02-16
3023,IndiGo,Pune,Mumbai,10,10,1225,2023-04-27
3024,IndiGo,Bangalore,Ahmedabad,10,19,431,2023-03-04
3025,IndiGo,Pune,Chennai,0,-2,1136,2023-05-20
3026,IndiGo,Kolkata,Ahmedabad,21,28,1398,2023-08-26
3027,IndiGo,Delhi,Mumbai,7,13,1222,2023-03-13
3028,IndiGo,Kolkata,Mumbai,12,21,712,2023-11-27
3029,IndiGo,Bangalore,Chennai,10,17,1624,2023-01-17
3030,IndiGo,Pune,Kolkata,31,35,815,2023-07-10
3031,IndiGo,Bangalore,Mumbai,10,15,641,2023-06-24
3032,IndiGo,Pune,Chennai,7,20,1985,2023-01-14
3033,IndiGo,Chennai,Ahmedabad,11,11,1918,2023-08-21
3034,IndiGo,Delhi,Chennai,3,10,1503,2023-01-30
3035,IndiGo,Delhi,Pune,16,16,562,2023-05-14
3036,IndiGo,Pune,Bangalore,14,9,1338,2023-08-26
3037,IndiGo,Ahmedabad,Bangalore,11,15,1420,2023-05-09
3038,IndiGo,Hyderabad,Delhi,23,22,1152,2023-09-11
3039,IndiGo,Chennai,Delhi,0,-2,424,2023-05-25
3040,IndiGo,Ahmedabad,Pune,0,8,1440,2023-09-03
3041,IndiGo,Pune,Hyderabad,22,25,1058,2023-02-23
3042,IndiGo,Mumbai,Hyderabad,19,21,1454,2023-04-10
3043,IndiGo,Pune,Bangalore,9,9,1356,2023-12-11
3044,IndiGo,Hyderabad,Ahmedabad,7,2,742,2023-06-28
3045,IndiGo,Pune,Chennai,12,13,1366,2023-10-24
3046,IndiGo,Chennai,Kolkata,15,17,1953,2023-05-07
3047,IndiGo,Kolkata,Bangalore,8,6,466,2023-10-13
3048,IndiGo,Bangalore,Kolkata,10,15,978,2023-01-18
3049,IndiGo,Bangalore,Hyderabad,0,2,583,2023-10-20
3050,IndiGo,Bangalore,Kolkata,11,10,1003,2023-03-20
3051,IndiGo,Delhi,Bangalore,5,8,1233,2023-01-07
3052,IndiGo,Ahmedabad,Delhi,0,3,1105,2023-05-27
3053,IndiGo,Ahmedabad,Chennai,2,9,1431,2023-03-25
3054,IndiGo,Kolkata,Pune,28,26,1687,2023-01-28
3055,IndiGo,Mumbai,Delhi,14,13,1053,2023-03-15
3056,IndiGo,Kolkata,Chennai,18,14,1839,2023-10-24
3057,IndiGo,Chennai,Delhi,13,11,987,2023-05-29
3058,IndiGo,Mumbai,Delhi,8,5,1865,2023-12-16
3059,IndiGo,Kolkata,Delhi,16,14,827,2023-04-23
3060,IndiGo,Chennai,Bangalore,14,14,1998,2023-03-08
3061,IndiGo,Ahmedabad,Bangalore,9,11,1482,2023-04-23
3062,IndiGo,Ahmedabad,Delhi,3,6,1598,2023-08-19
3063,IndiGo,Hyderabad,Pune,22,21,1603,2023-05-27
3064,IndiGo,Delhi,Pune,19,28,1393,2023-09-28
3065,IndiGo,Bangalore,Pune,3,-2,1448,2023-02-01
3066,IndiGo,Delhi,Ahmedabad,12,12,810,2023-08-04
3067,IndiGo,Chennai,Bangalore,24,26,417,2023-12-16
3068,IndiGo,Hyderabad,Mumbai,3,0,1989,2023-08-25
3069,IndiGo,Ahmedabad,Pune,18,18,1035,2023-04-13
3070,IndiGo,Kolkata,Delhi,10,16,1760,2023-01-23
3071,IndiGo,Ahmedabad,Bangalore,6,7,1303,2023-04-12
3072,IndiGo,Bangalore,Chennai,9,14,667,2023-11-04
3073,IndiGo,Mumbai,Chennai,14,14,854,2023-12-01
3074,IndiGo,Chennai,Kolkata,10,10,511,2023-03-09
3075,IndiGo,Bangalore,Pune,-1,2,1389,2023-09-26
3076,IndiGo,Chennai,Ahmedabad,25,23,1276,2023-05-04
3077,IndiGo,Mumbai,Delhi,3,1,443,2023-10-27
3078,IndiGo,Chennai,Delhi,15,19,1789,2023-01-07
3079,IndiGo,Mumbai,Kolkata,8,6,1690,2023-09-02
3080,IndiGo,Hyderabad,Ahmedabad,10,5,1217,2023-02-08
3081,IndiGo,Kolkata,Chennai,11,17,746,2023-08-04
3082,IndiGo,Bangalore,Ahmedabad,0,-5,692,2023-12-23
3083,IndiGo,Hyderabad,Bangalore,22,21,1071,2023-09-14
3084,IndiGo,Chennai,Ahmedabad,19,20,1812,2023-01-06
3085,IndiGo,Chennai,Mumbai,8,12,1210,2023-07-07
3086,IndiGo,Bangalore,Chennai,2,4,1183,2023-09-06
3087,IndiGo,Mumbai,Bangalore,6,2,1195,2023-07-25
3088,IndiGo,Kolkata,Hyderabad,12,12,1951,2023-11-07
3089,IndiGo,Delhi,Bangalore,8,4,1616,2023-03-31
3090,IndiGo,Pune,Mumbai,22,28,783,2023-09-20
3091,IndiGo,Pune,Delhi,17,17,756,2023-08-26
3092,IndiGo,Kolkata,Ahmedabad,-3,8,1875,2023-05-23
3093,IndiGo,Chennai,Mumbai,9,8,1207,2023-01-07
3094,IndiGo,Hyderabad,Chennai,13,20,883,2023-08-09
3095,IndiGo,Bangalore,Mumbai,9,17,1810,2023-04-18
3096,IndiGo,Pune,Mumbai,18,15,1083,2023-09-07
3097,IndiGo,Kolkata,Mumbai,4,10,1501,2023-04-04
3098,IndiGo,Bangalore,Chennai,-5,-5,827,2023-08-29
3099,IndiGo,Delhi,Mumbai,-1,-1,1062,2023-01-25
3100,IndiGo,Hyderabad,Chennai,7,7,1670,2023-03-29
3101,IndiGo,Chennai,Pune,5,2,1089,2023-02-27
3102,IndiGo,Kolkata,Chennai,28,39,594,2023-09-03
3103,IndiGo,Ahmedabad,Hyderabad,0,9,1898,2023-04-24
3104,IndiGo,Delhi,Mumbai,6,8,1722,2023-08-23
3105,IndiGo,Hyderabad,Pune,9,8,608,2023-04-21
3106,IndiGo,Ahmedabad,Hyderabad,17,19,1768,2023-12-28
3107,IndiGo,Chennai,Kolkata,6,2,1199,2023-11-14
3108,IndiGo,Bangalore,Hyderabad,2,-4,1393,2023-03-09
3109,IndiGo,Pune,Bangalore,10,7,674,2023-10-17
3110,IndiGo,Pune,Kolkata,7,15,1063,2023-01-10
3111,IndiGo,Pune,Chennai,19,20,441,2023-04-18
3112,IndiGo,Delhi,Kolkata,9,20,904,2023-06-07
3113,IndiGo,Kolkata,Chennai,14,14,1232,2023-05-19
3114,IndiGo,Bangalore,Delhi,-1,2,1106,2023-12-24
3115,IndiGo,Delhi,Mumbai,16,15,631,2023-11-29
3116,IndiGo,Pune,Kolkata,12,12,822,2023-05-27
3117,IndiGo,Bangalore,Chennai,8,-2,1767,2023-03-05
3118,IndiGo,Pune,Chennai,8,14,1310,2023-09-08
3119,IndiGo,Chennai,Hyderabad,4,6,567,2023-08-09
3120,IndiGo,Chennai,Delhi,3,6,1487,2023-01-25
3121,IndiGo,Pune,Kolkata,8,6,1483,2023-02-12
3122,IndiGo,Chennai,Delhi,20,26,1674,2023-03-24
3123,IndiGo,Bangalore,Ahmedabad,5,9,1543,2023-01-22
3124,IndiGo,Pune,Hyderabad,14,19,856,2023-03-11
3125,IndiGo,Kolkata,Mumbai,-3,4,1698,2023-11-26
3126,IndiGo,Ahmedabad,Mumbai,5,5,1095,2023-05-16
3127,IndiGo,Chennai,Delhi,31,34,693,2023-07-03
3128,IndiGo,Hyderabad,Delhi,6,-3,642,2023-04-14
3129,IndiGo,Chennai,Pune,21,17,805,2023-11-06
3130,IndiGo,Kolkata,Pune,1,1,1459,2023-03-14
3131,IndiGo,Mumbai,Delhi,21,26,1536,2023-04-24
3132,IndiGo,Chennai,Mumbai,8,11,1430,2023-03-09
3133,IndiGo,Ahmedabad,Bangalore,5,7,646,2023-11-10
3134,IndiGo,Mumbai,Bangalore,10,16,1068,2023-02-11
3135,IndiGo,Mumbai,Bangalore,17,21,853,2023-11-01
3136,IndiGo,Mumbai,Ahmedabad,7,12,1236,2023-10-31
3137,IndiGo,Hyderabad,Pune,9,6,1147,2023-11-02
3138,IndiGo,Mumbai,Kolkata,6,8,740,2023-03-13
3139,IndiGo,Pune,Bangalore,17,18,979,2023-06-28
3140,IndiGo,Kolkata,Ahmedabad,0,2,1462,2023-10-25
3141,IndiGo,Kolkata,Bangalore,10,12,1380,2023-04-08
3142,IndiGo,Ahmedabad,Hyderabad,17,24,863,2023-12-09
3143,IndiGo,Delhi,Bangalore,5,4,905,2023-04-26
3144,IndiGo,Kolkata,Mumbai,1,6,1037,2023-11-07
3145,IndiGo,Delhi,Hyderabad,21,21,1748,2023-11-14
3146,IndiGo,Chennai,Bangalore,8,17,1834,2023-06-19
3147,IndiGo,Hyderabad,Delhi,14,18,1610,2023-01-10
3148,IndiGo,Chennai,Pune,0,5,452,2023-04-28
3149,IndiGo,Ahmedabad,Pune,2,-1,1930,2023-02-22
3150,IndiGo,Mumbai,Pune,7,7,1802,2023-03-31
3151,IndiGo,Pune,Delhi,8,3,1091,2023-02-05
3152,IndiGo,Pune,Delhi,17,24,1746,2023-03-14
3153,IndiGo,Ahmedabad,Bangalore,-5,1,432,2023-04-20
3154,IndiGo,Pune,Delhi,3,9,491,2023-07-06
3155,IndiGo,Mumbai,Pune,9,11,1120,2023-12-19
3156,IndiGo,Pune,Bangalore,8,16,819,2023-02-27
3157,IndiGo,Pune,Hyderabad,0,5,632,2023-06-05
3158,IndiGo,Hyderabad,Bangalore,18,23,1135,2023-03-20
3159,IndiGo,Delhi,Ahmedabad,28,28,1097,2023-12-09
3160,IndiGo,Pune,Mumbai,17,18,557,2023-12-29
3161,IndiGo,Pune,Chennai,19,20,792,2023-08-01
3162,IndiGo,Hyderabad,Chennai,6,14,1270,2023-12-03
3163,IndiGo,Hyderabad,Kolkata,6,1,1068,2023-06-21
3164,IndiGo,Ahmedabad,Pune,5,10,1449,2023-03-07
3165,IndiGo,Hyderabad,Bangalore,21,23,1521,2023-09-26
3166,IndiGo,Kolkata,Hyderabad,20,16,506,2023-04-14
3167,IndiGo,Kolkata,Bangalore,6,6,667,2023-04-07
3168,IndiGo,Bangalore,Delhi,9,11,1142,2023-12-28
3169,IndiGo,Pune,Bangalore,15,15,1750,2023-11-29
3170,IndiGo,Bangalore,Delhi,11,12,857,2023-09-08
3171,IndiGo,Bangalore,Ahmedabad,2,3,1366,2023-06-17
3172,IndiGo,Ahmedabad,Bangalore,8,9,1403,2023-07-15
3173,IndiGo,Chennai,Ahmedabad,10,12,1768,2023-09-09
3174,IndiGo,Kolkata,Mumbai,6,14,1929,2023-04-30
3175,IndiGo,Hyderabad,Bangalore,0,-1,642,2023-05-18
3176,IndiGo,Pune,Ahmedabad,32,29,1252,2023-03-09
3177,IndiGo,Bangalore,Delhi,0,5,993,2023-11-06
3178,IndiGo,Pune,Delhi,-5,-5,1548,2023-05-24
3179,IndiGo,Pune,Hyderabad,27,22,725,2023-04-11
3180,IndiGo,Mumbai,Bangalore,-5,-5,1719,2023-10-02
3181,IndiGo,Ahmedabad,Delhi,17,24,1998,2023-05-10
3182,IndiGo,Delhi,Mumbai,5,10,1700,2023-09-24
3183,IndiGo,Pune,Kolkata,21,31,1671,2023-03-26
3184,IndiGo,Pune,Hyderabad,8,-1,1366,2023-09-29
3185,IndiGo,Ahmedabad,Pune,3,3,1456,2023-06-16
3186,IndiGo,Pune,Mumbai,7,8,1352,2023-09-22
3187,IndiGo,Delhi,Pune,18,26,1944,2023-10-22
3188,IndiGo,Bangalore,Pune,8,15,995,2023-12-07
3189,IndiGo,Kolkata,Hyderabad,12,14,1684,2023-01-07
3190,IndiGo,Ahmedabad,Mumbai,17,19,649,2023-09-07
3191,IndiGo,Delhi,Hyderabad,26,21,848,2023-08-06
3192,IndiGo,Delhi,Ahmedabad,5,6,1994,2023-11-25
3193,IndiGo,Hyderabad,Mumbai,13,21,640,2023-06-28
3194,IndiGo,Ahmedabad,Bangalore,9,4,996,2023-12-11
3195,IndiGo,Chennai,Ahmedabad,16,21,1895,2023-08-31
3196,IndiGo,Hyderabad,Delhi,-5,-4,1654,2023-03-01
3197,IndiGo,Pune,Bangalore,-2,-3,876,2023-03-11
3198,IndiGo,Delhi,Bangalore,2,8,1611,2023-07-29
3199,IndiGo,Mumbai,Chennai,10,6,1769,2023-05-26
3200,IndiGo,Hyderabad,Pune,17,12,1098,2023-02-14
3201,IndiGo,Pune,Delhi,12,10,617,2023-05-03
3202,IndiGo,Ahmedabad,Delhi,7,11,1352,2023-06-10
3203,IndiGo,Ahmedabad,Bangalore,14,22,1276,2023-11-11
3204,IndiGo,Pune,Chennai,9,12,1312,2023-05-29
3205,IndiGo,Bangalore,Mumbai,6,8,1030,2023-07-20
3206,IndiGo,Ahmedabad,Kolkata,13,14,467,2023-08-18
3207,IndiGo,Hyderabad,Mumbai,-4,-1,1226,2023-12-24
3208,IndiGo,Ahmedabad,Delhi,12,11,634,2023-04-06
3209,IndiGo,Pune,Bangalore,0,9,694,2023-12-19
3210,IndiGo,Kolkata,Mumbai,13,13,1960,2023-04-04
3211,IndiGo,Chennai,Ahmedabad,0,-2,540,2023-02-19
3212,IndiGo,Chennai,Bangalore,20,22,537,2023-05-11
3213,IndiGo,Mumbai,Ahmedabad,5,9,1146,2023-03-29
3214,IndiGo,Bangalore,Ahmedabad,3,12,694,2023-09-05
3215,IndiGo,Mumbai,Kolkata,20,20,798,2023-10-03
3216,IndiGo,Bangalore,Kolkata,4,-5,1347,2023-08-09
3217,IndiGo,Ahmedabad,Hyderabad,-1,-5,767,2023-10-13
3218,IndiGo,Mumbai,Delhi,11,11,1982,2023-08-22
3219,IndiGo,Ahmedabad,Delhi,0,0,1138,2023-07-10
3220,IndiGo,Delhi,Pune,14,18,1225,2023-09-29
3221,IndiGo,Chennai,Kolkata,-5,-4,1390,2023-08-11
3222,IndiGo,Ahmedabad,Hyderabad,-1,5,1025,2023-04-11
3223,IndiGo,Chennai,Bangalore,16,14,1953,2023-08-10
3224,IndiGo,Pune,Mumbai,3,3,1217,2023-01-17
3225,IndiGo,Hyderabad,Bangalore,-5,-5,1132,2023-04-25
3226,IndiGo,Hyderabad,Bangalore,7,13,985,2023-02-05
3227,IndiGo,Kolkata,Ahmedabad,1,0,1885,2023-09-21
3228,IndiGo,Delhi,Bangalore,-2,-5,1318,2023-01-27
3229,IndiGo,Delhi,Pune,0,6,1489,2023-05-19
3230,IndiGo,Delhi,Hyderabad,4,6,694,2023-11-12
3231,IndiGo,Bangalore,Kolkata,6,2,1040,2023-02-14
3232,IndiGo,Mumbai,Delhi,8,12,1517,2023-11-15
3233,IndiGo,Ahmedabad,Hyderabad,0,6,902,2023-09-04
3234,IndiGo,Bangalore,Delhi,3,3,1893,2023-01-02
3235,IndiGo,Chennai,Bangalore,14,13,1972,2023-11-23
3236,IndiGo,Mumbai,Chennai,10,10,1179,2023-11-25
3237,IndiGo,Ahmedabad,Pune,11,2,935,2023-03-25
3238,IndiGo,Ahmedabad,Bangalore,-4,1,1947,2023-12-03
3239,IndiGo,Kolkata,Hyderabad,18,16,853,2023-03-21
3240,IndiGo,Kolkata,Delhi,8,11,1774,2023-12-11
3241,IndiGo,Mumbai,Bangalore,15,7,1256,2023-09-22
3242,IndiGo,Delhi,Pune,2,2,957,2023-11-03
3243,IndiGo,Pune,Bangalore,15,29,423,2023-04-27
3244,IndiGo,Delhi,Bangalore,8,3,788,2023-11-23
3245,IndiGo,Mumbai,Hyderabad,13,21,1916,2023-09-21
3246,IndiGo,Kolkata,Pune,10,8,1286,2023-01-29
3247,IndiGo,Hyderabad,Ahmedabad,17,22,996,2023-06-05
3248,IndiGo,Delhi,Ahmedabad,1,4,1057,2023-01-15
3249,IndiGo,Ahmedabad,Bangalore,17,24,402,2023-04-17
3250,IndiGo,Kolkata,Delhi,9,9,1514,2023-09-10
3251,IndiGo,Delhi,Kolkata,19,15,1659,2023-03-25
3252,IndiGo,Kolkata,Pune,13,9,1236,2023-04-17
3253,IndiGo,Chennai,Hyderabad,18,18,462,2023-11-14
3254,IndiGo,Hyderabad,Chennai,20,24,1133,2023-02-11
3255,IndiGo,Delhi,Hyderabad,0,9,1784,2023-08-10
3256,IndiGo,Delhi,Mumbai,22,28,1876,2023-08-19
3257,IndiGo,Pune,Hyderabad,3,3,1891,2023-12-26
3258,IndiGo,Ahmedabad,Mumbai,11,10,1050,2023-11-06
3259,IndiGo,Hyderabad,Delhi,23,25,1353,2023-08-05
3260,IndiGo,Kolkata,Mumbai,-5,-5,1030,2023-12-31
3261,IndiGo,Kolkata,Bangalore,7,8,695,2023-12-02
3262,IndiGo,Kolkata,Ahmedabad,7,13,1449,2023-10-31
3263,IndiGo,Kolkata,Delhi,18,21,1305,2023-08-23
3264,IndiGo,Mumbai,Delhi,7,8,898,2023-06-13
3265,IndiGo,Chennai,Ahmedabad,10,8,1446,2023-10-15
3266,IndiGo,Mumbai,Delhi,14,18,1513,2023-10-27
3267,IndiGo,Bangalore,Kolkata,22,30,1283,2023-06-05
3268,IndiGo,Kolkata,Bangalore,4,10,903,2023-05-02
3269,IndiGo,Mumbai,Pune,2,7,1456,2023-06-15
